AERGO,BUY,LIMIT,IOC,1335,0.1300400,None,FILLED,585,1335,1750712883090,173.6034
SIREN,SELL,LIMIT,IOC,11979,0.0444600,None,FILLED,1392,11979,1750712892492,532.58634
TAO,SELL,LIMIT,IOC,17.872,330.64,None,FILLED,0.025,17.872,1750712893344,5909.19808
VIRTUAL,SELL,LIMIT,IOC,21.9,1.5978000,None,FILLED,21.9,21.9,1750712894469,34.99182
SUI,SELL,LIMIT,IOC,2188.3,2.670700,None,FILLED,417.8,2188.3,1750712894553,5844.292810000001
FUN,BUY,LIMIT,IOC,161257,0.0101570,None,FILLED,8114,161257,1750712894553,1637.8873489999999
ETH,SELL,LIMIT,IOC,1.392,2336.76,None,FILLED,1.392,1.392,1750712894553,3252.76992
SIREN,SELL,LIMIT,IOC,19600,0.0444200,None,FILLED,366,19600,1750712895250,870.6320000000001
SIREN,SELL,LIMIT,IOC,3855,0.0443600,None,FILLED,1359,3855,1750712896322,171.00779999999997
DYDX,SELL,LIMIT,IOC,38.9,0.468,None,FILLED,38.9,38.9,1750712899058,18.2052
DOGE,SELL,LIMIT,IOC,757,0.157300,None,FILLED,757,757,1750712899266,119.0761
SIREN,SELL,LIMIT,IOC,1498,0.0443500,None,FILLED,1498,1498,1750712899466,66.4363
AERGO,BUY,LIMIT,IOC,200,0.1311100,None,FILLED,200,200,1750712913115,26.222
AERGO,BUY,LIMIT,IOC,20000,0.1313400,None,FILLED,672,20000,1750712918361,2626.8
SUI,BUY,LIMIT,IOC,1500.0,2.727600,None,FILLED,739.1,1500.0,1750712918361,4091.3999999999996
SOL,SELL,LIMIT,IOC,5.00,139.9600,None,FILLED,5.00,5.00,1750712918361,699.8000000000001
XLM,SELL,LIMIT,IOC,1000,0.23538,None,FILLED,1000,1000,1750712918361,235.38
FUN,BUY,LIMIT,IOC,1000,0.0101470,None,FILLED,1000,1000,1750712918361,10.147
SYRUP,BUY,LIMIT,IOC,6000,0.4905300,None,FILLED,567,6000,1750712918361,2943.1800000000003
BTC,SELL,LIMIT,IOC,0.020,103292.00,None,FILLED,0.020,0.020,1750712918361,2065.84
AERGO,BUY,LIMIT,IOC,45340,0.1315200,None,FILLED,3954,45340,1750712922076,5963.1168
AIXBT,SELL,LIMIT,IOC,11971,0.1336100,None,FILLED,426,11971,1750712927137,1599.44531
AERGO,BUY,LIMIT,IOC,53,0.1320100,None,FILLED,53,53,1750712932370,6.996529999999999
LA,SELL,LIMIT,IOC,459.8,0.547000,None,FILLED,459.8,459.8,1750712938268,251.51060000000004
AERGO,BUY,LIMIT,IOC,6924,0.1325400,None,FILLED,334,6924,1750712949550,917.70696
WLD,SELL,LIMIT,IOC,94,0.8743000,None,FILLED,94,94,1750712950463,82.18419999999999
VIRTUAL,SELL,LIMIT,IOC,358.3,1.5901000,None,FILLED,114.7,358.3,1750712953337,569.73283
ZKJ,SELL,LIMIT,IOC,1000.8,0.240900,None,FILLED,17.0,1000.8,1750712953337,241.09271999999999
MOVE,SELL,LIMIT,IOC,77,0.1558000,None,FILLED,23,77,1750712953360,11.996599999999999
SPK,SELL,LIMIT,IOC,104,0.0487400,None,FILLED,104,104,1750712953360,5.06896
HBAR,SELL,LIMIT,IOC,141,0.14379,None,FILLED,141,141,1750712955261,20.27439
DOGE,SELL,LIMIT,IOC,3329,0.157289,None,FILLED,3329,3329,1750712955927,523.615081
SXT,BUY,LIMIT,IOC,4380,0.0726300,None,FILLED,237,4380,1750712957203,318.1194
NOT,SELL,LIMIT,IOC,128141,0.0017510,None,FILLED,128141,128141,1750712973601,224.374891
VIRTUAL,SELL,LIMIT,IOC,1504.2,1.5876000,None,FILLED,243.4,1504.2,1750712982208,2388.06792
DOGE,SELL,LIMIT,IOC,290,0.157220,None,FILLED,290,290,1750712984195,45.5938
VIRTUAL,SELL,LIMIT,IOC,3107.5,1.5861000,None,FILLED,71.5,3107.5,1750712985488,4928.80575
BID,SELL,LIMIT,IOC,3242,0.1262000,None,FILLED,1452,3242,1750712986294,409.1404
WLD,SELL,LIMIT,IOC,1660,0.8735000,None,FILLED,1130,1660,1750712988139,1450.01
SPK,SELL,LIMIT,IOC,73267,0.0486700,None,FILLED,2398,73267,1750712990509,3565.90489
VIRTUAL,SELL,LIMIT,IOC,2418.3,1.5854000,None,FILLED,101.8,2418.3,1750712990509,3833.97282
NOT,SELL,LIMIT,IOC,202309,0.0017500,None,FILLED,176377,202309,1750713003128,354.04075
